reviewText,sentimentScore
"This got one favorite Twilight Zone episodes, primarily portrayal two lonely souls post-apocalyptic environment. The cobweb-strewn shops rubble-laden streets eerie particular way Twilight Zone best. While parable bit heavy-handed today's drama standards, excellent one - using setting make statement relevant human experience, well geopolitics, way timeless. The entire drama rests solely shoulders Mr. Bronson Ms. Montgomery, disappoint. (May rest peace.) A true classic.",1
"By late forties era screwball comedy over, films moving different direction, comedically otherwise. With television looming horizon, Hollywood would soon rough time. Where, one wonders, would movies gone television come along, arrival scene delayed five ten years? Mr. Blandings Builds His Dream House offers one particular way comedy might developed. Ad man Jim Blandings, along wife two daughters, living nice way cramped New York City apartment, one day gets bright idea might fun realize dream building house suburbs. So buys property Connecticut one built precise specifications. Well, almost. Had known trouble might changed mind. Then might have. You decide. On frail premise wonderful film results, full conflict middle class dream owning one's home oftentimes unpleasant reality acquiring one. Nothing comes easy life, Mr. Blandings learns; one miserable things always go one's way. There is, all, long run. But, Blandings asks every minutes, long long? This movie delight. It not, I suppose, masterpiece Capra-McCarey tradition, worthy successor thirties pictures, may well harbinger things come arrival television changed cultural landscape radically. There real warmth picture, good deal (W.C.) Fieldsian hard-edged reality obtruding periodically, much leave bad taste. The people film smart affluent, decidedly professional upper middle idle rich upper class. Lead players Cary Grant Myrna Loy plays Mr. Mrs. Blandings perfection; Melvyn Douglas fine pragmatic lawyer friend, often bring unpleasant topics, real world works. There is, too, wonderful sense want better term one might call romance suburbia, infancy immediate postwar years, one sees woods streams drew people country first place. These people definitely fish water still largely rural Connecticut. In short years things would change, mad rush suburbia would full gear, destroying forever pastoral innocence many yearned small towns, soon would connected highways, littered bottles cans, effluvia rivaling anything one would encounter city.",1
"This one movies released ""what if"" type situation made think. It amazing hear speak other, reminisce wonderful (and wonderful) things happened them. I actually think good possibility occurred like movie implies, actually made peace other. Those good memories every fan hang onto, ask actually happened would selfish. What AMAZING movie was. The comedic aspects movie wonderful. To think together patch things way comforting thought people wish chance clear air someone get to. To see John caring, laid back character refreshing hearing trash spoken him...",1
"Yes...I'm going 1-0 here's why. In last years, I watched quite comedies left mild laughs couple video rental late fees movies easy forget. Then I stumble upon ""Nothing"". Looked interesting, expecting much though. I wrong. This probably one funniest movies I ever chance watch. Dave Andrew make great comedic pair humor catchy enough remember, complex point missing joke. I want remark actual scenes, I feel movie worth seeing once. With pointless concepts coming movies (you know, like killer military jets ""fresh"" remakes ruining old classics), This movie make happy say OK laugh ""Nothing"".",1
"This low-grade Universal chiller announced upcoming DVD release but, intended part collection similar movies I already possession, I decided acquire channels rather wait legitimate release. Which well, since end result anything particularly special (if decently atmospheric that): starters, plot pretty weak ┬û even though way anticipates Vincent Price vehicle THEATRE OF BLOOD (1973)┬àalbeit without film's campy gusto. What here, fact, penniless sculptor (Martin Kosleck) ┬û even see sharing measly plate cheese pet cat! ┬û who, upon finding receiving end art critic Alan Napier's vitriolic pen one time many, decides end hurling nearby river. However, contemplating action, anticipated Rondo Hatton's escaped killer dubbed ""The Creeper"" and, naturally enough, saves poor guy's life intention latter dirty work gratitude! Although supposedly set art circles New York, really see work Kosleck commercial painter Robert Lowery (who keeps painting statuesque blonde girl Joan Shawlee banal poses ┬û art?) who, conveniently enough, engaged rival art critic (Virginia Grey) Napier's! Before long, latter discovered spine broken Lowery suspected; investigating detective Bill Goodwin gets bright idea engaging another critic publish scathing review Lowery's work (I know publicity sketches got reviewed!!) gauge violent reaction going be! In meantime, Kosleck deludes thinking creating masterpiece sculpting Hatton's uniquely craggy ┬û recognizable ┬û visage which, needless say, attracts attention constantly visiting Grey (we led believe lacks material weekly column)┬àmuch chagrin artist model. Bafflingly, although The Creeper fully aware Grey looks (thanks aforementioned haunting Kosleck's flea-bitten pad), bumps Shawlee ┬û become Goodwin's girl! ┬û Lowery's apartment and, overhearing Kosleck talking (you guessed it) Grey intention dump fall guy police, sends slow-witted giant deep end┬àeven destroying now-completed stony image. Curiously enough, although Hatton's penultimate film, name credits preceded epithet ""introducing""!",0
"Saw movie release treasured since. What wonderful group actors (I always find casting one interesting aspects film). Really enjoyed seeing dramatic actress Jacqueline Bisset role Wallace Shawn always hoot. The script smart, sly tongue-in-cheek, poking fun almost everything ""Beverley Hills"". Loved Paul Bartel's ""doctor"" Ray Sharkey's manservant. This raunchy crude, thank god! Unless prude, I heartily recommend movie. FYI anyone likes play six degrees Kevin Bacon, Mary Woronov & Paul Bartel ""Rock & Roll High School"". Mary Woronov Robert Beltran ""Night Comet"" together. They three ""Eating Raoul"".",1
"Well, I finally saw it. I go first came because, well, frankly, I afraid. Afraid bad might be, disappointing. While bad Menace, better Clones, particularly memorable, satisfying. I 11 years old I saw Star Wars. I still remember sitting theater. From opening crawl final credits movie experience I'll never forget. A timeless story bored farm-boy knows meant more, saving princess Galaxy evil menace mentored wise wizard, rogue pirate various comic relief--all space-opera setting. And that's chastise Lucas using old formula. It's old formula precisely works. And credit, gave new twists made special. Then came Empire story became fairy tale. Darkness entered picture learned one great movie twists time. The great villain, Vader Luke's father. Wow, one saw coming. Of course, I'm convinced neither Lucas till showed screenplay. Go back watch Star Wars again. Knowing know now, particularly light first three episodes, see really meshes. Which brings problem I have. Revenge entertaining movie--tremendous effects, plenty action, good fighting scenes. But movie still lives dies plot--the story telling. Oh, certainly, really good acting save weak plot, weak plot coupled bad acting--that's burden director overcome, certainly one bad I'm forced realize George Lucas (The man managed direct worst performances careers fine actors--Liam Neeson, Natalie Portman, Samuel Jackson). *****SPOILERS AHEAD******** The plot. Oh my. Understand, he's already handicapped what's happened first two films incredible burden. One much overcome. First sheer absurdities background. We Anakin found child Tatooine, product virginal, miracle birth--the ""chosen one"". Well, detail never gets remotely explained. Indeed, closest explanation Yoda's observation maybe wrong. Oh, well, okay then. Our mistake. Now, wunderkind turns creator C3PO. Hey, coincidence is. And he'll come back Tatooine never know there? Wow! How that. Testing old willing suspension disbelief there, eh George? Anyway, bratty kid, moody, petulant, whining young adult, must somehow become one greatest villains Cinematic history--the great tragedy Darth Vador--the good guy falls grace, finally achieve redemption end. How, pray tell, happen? Why, dream wife die childbirth. Now, sure, lives star-spanning civilization treats gravity like treat gasoline, occur ""dark one be"" maybe check physician cause maybe, maybe, futuristic society might something problem? Why, no, thing think go kill children bad guy root evil they've chasing two films tells he's got secret immortality. Well, course does. Sheesh. How Lucas expect us watch foolishness moved it? How anyone expect us care? Hell, would anyone want brat saved redeemed first place. I wanted Kenobi kill evil, pathetically stupid. Oh, way, Amidala finally dies. In childbirth. Why? Well, know. The doctor, droid indicative incredibly high technology society advanced, offers conclusion ""she's lost live"". Well, oh, okay, course has. Maybe finally dawned dweeb sleeping with. But are. We Kenobi present this. He knows birth Luke Leia. Knows father knows happens them. Knows, also, role R2 C3PO. And yet, several years, Luke approaches manhood shows 3PO R2 (curiously, 3PO's mind wiped, R2's--why????) stating ""I think droids belong you"", Kenobi, knows protocol droid constructed one believed ""the chosen one"" apprentice Emperor himself, happened built planet, says ""strange, I recall owning droids"". Oh good grief. Lucas simply made went along. Once introduced VAder Luke's father, sadly, story began spinning control HE DIDN'T KNOW WHAT THE STORY WAS. The plot Episodes 1-3 simply incomprehensible. Nothing Palpatine made rational sense all. And none ties story originally told Star Wars. It's afterthought, looks it. I can't give movie high rating. It reminds Triple X. A fun film watch, entirely forgettable. Star Wars stand mind forever. Thankfully, one, two preceding it, soon fade.",0
"This probably one Brian De Palma's best known movies best. Body Double, The Fury Carrie better movies movie better Blow Out Obsession. De Palma influenced Hitchcock movie take Psycho. Angie Dickinson bored housewife thinking affair psychiatrist, played Michael Caine, turns offer, Dickinson meets man art gallery winds sleeping him. After point best know happens murder Nancy Allen call girl gets look killer. Dennis Franz detective case really trust Allen find killer herself. It's pretty good movie one De Palma's best.",1
"This movie simple yet clever premise - unemployed man trying steal convenience store, store clerk catches act... thief runs away store-clerk right him. All while, store clerk trouble low-rank Yakuza chinpira (gangster). Along chase thief, catch eye Yakuza who's looking convenience store clerk. The story moves high gear form Tom & Jerry (cat & mouse), added dog chasing cat. The entire 2nd act D.A.N.G.A.N. Runner (can translate English ""PINBALL RUNNERS"") chase, chase goes & point end 2nd act, bum forgets running away, Yakuza remember 2 guys chasing, remember they're running away him. Similar SABU's later film POSTMAN BLUES, bulk film simply chase action, plenty physical comedy dark humor injected keep audience engaged. What falls short ending, chase stops three men run steam, one chaotic Mexican stand-offs see film looks almost Sabu paying homage Tony Scott's TRUE ROMANCE (written Quentin Tarantino).",1
"After considered official Dirty Harry trilogy The Enforcer(1976) final chapter series. Dirty Harry back, older, dirtier grittier ever since original 1971 classic. Dirty Harry past killed psychopath killer, vigilante cops, Vietnam veteran terrorists. But he's new killer, killer wants payback, gunning attackers. Sudden Impact brings new meaning darker tone Dirty Harry. Callahan new murder case circling back woman(played Sondra Locke), brutally raped, along sister, left traumitized. Ten years after, revenge gunning attackers. At though Callahan heat trouble superiors provokes mob boss heart attack, mob hunting well. So order let heat die within city, Harry order take vacation seaside town, time raped victim town well, hunting attackers one one. Harry investigation finds killings similar, homes killer's trails. Sudden Impact opinion, one top 10 revenge films, well second best Dirty Harry movie yet, far better The Enforcer The Dead Pool combined. Sudden Impact original Dirty Harry had, dark tone entertaining value. So feel lucky, punk?",1
"Actually I liked movie very, much. Not it`s plot, acting, jokes, no. I liked it, it`s one worse movies ever created. It`s lame, bad, becomes terribly funny. Some jokes actually cool, rest makes pray unemployment scriptwriter. ""Men white"" dumb stupid, two things. Turn TV roll floor laughing (beer helps lot:). I chose second option.",1
"October Sky highly lauded movie, it┬í┬ªs easy see why. The story easy comprehend many turning points gripping, actors actresses fairly good jobs, especially Jake Gyllenhaal Chris Cooper, hero finally gets wants, it┬í┬ªs true story. Frankly I think director┬í┬ªs achievement comparable sparks heat original story generates. We don┬í┬ªt see special narrative cinematography; power movie relies much riveting plot tough situation young hero trapped audience find identify characters. We feel Homer┬í┬ªs desire earn father┬í┬ªs recognition create future, resilience wins respect. ┬í┬ºOctober Sky┬í┬¿ reminds later 2001 Japanese production mini series ┬í┬ºRocket Boy,┬í┬¿ might owe inspiration movie. Actually two works shot two different cultures provide interesting comparison. When October Sky unfolds story young man crying loud claim right destiny, ┬í┬ºRocket Boy┬í┬¿ offers compromised description could sometimes constitute acrid criticism modern society. Starring outstanding actor Yuji Oda, ┬í┬ºRocket Boy┬í┬¿ focuses three men ordinary be: travel agent dream becoming astronaut, boastful advertising agent brink torn apart inferiority complex resulted extreme success father older brother (like Homer feels family), food company employee getting married scared idea. The collected social consciousness superimposes definition success constituents steps force suffocate dreams claiming ┬í┬ºimpossible.┬í┬¿ To compensate lost ideal, Kobayashi (Yuji) works tour operator it┬í┬ªs called ┬í┬ºGalaxy.┬í┬¿ When client fails girlfriend decides leave him, finally finds strength father┬í┬ªs words, determined sailor later found life sea less attractive presumed. ┬í┬ºBut I don┬í┬ªt regret it,┬í┬¿ father told Kobayashi, ┬í┬ºat least I tried.┬í┬¿ It father┬í┬ªs confession encourages resign job apply astronautships despite fact hurts legs needs move around wheelchair. Kobayashi┬í┬ªs effort finally fails, goes back travel agency. But ┬í┬ºcrazy┬í┬¿ courage inspires friends, everyone loves more. Just end series, Kobayashi job guide space camp meant let children learn astronauts. After tour see leaning tree, unfolding sheet poster tears bulletin board says: ┬í┬ºAstronauts Wanted 2004.┬í┬¿ Kobayashi looks piece paper laughs laughs, like kid looking ticket Disneyland. Kobayashi may never get wants, dares destiny ┬í┬ºjust it.┬í┬¿ This series heart-gripping hero exhibits heroic deeds, ordinariness unstoppable urge realize dream make us wonder envy. Unlike Dilbert sarcastic writings, show enlightens us teaches us something. Homer Kobayashi dream, despite people┬í┬ªs opinions. I recommend IMDB users see Japanese TV series. If nine-to-fiver, feel touched. I feel sorry IMDB doesn┬í┬ªt data, maybe ask somebody Japan help you.",1
"John Carpenter's career sad excuse movie indication. His excuse produced it. Jon Bon Jovi looks like girl. In fact, Bon Jovi two Vampire girls, Natasha Wagner Arly Jover probably fit clothes. In short, hard tell one cuter anorexic ramp-model sort way. Bon Jovi charisma. At least looks happy smiling. The two Vampire Girls hand cramps complaints. At one point give wet kiss, stop. Amazing Vampire movie set morays respective vampires. At one point, Arly Jover providing fellatio dumb Vampire Hunter sucks blood sex act. It would erotic moment except filmed like total goof, male actor looked mildly amused watched Arly Jover move head mimic something obviously happening. As far gore concerned, heads ripped off, blood spurts profusely. These scenes little suspense build-up happen almost funny, ""horror"" pay-off scene. All get member audience feeling ""Wow, sure lot red paint splattering walls. I wonder clean up."" Throughout movie, Vampire Hunters obviously trying kill Arly Jover (the top vampire world??) keep reaching her. At one point, Bon Jovi goes abandoned Church shot arrow (and done occasions), says ""I trying hurt you. I want talk you. I want get know you."" HUH?? Of course, dumb vampire Arly jumps say hello Bon Jovi sticks another impaling device. ""Why Can't We Be Friends"" 1970s hit song WAR theme song movie. Aside silly moments, transfusion sequence Natasha Wagner Vampire blood removed, town people line donate blood transfusion. I guess Blood Type important? Anyhow, Vampire blood removed. Bon Jovi decides blood transfused him, beat Arly becoming vampire also. Of course, vampire blood transfused him, none healthy blood removed. So apparently Bon Jovi walking around twice much blood human body. And like first VAMPIRES, one also vampires-bursting-into-flames special effect.",0
"Beautifully done. A lot angst. Friendship may endure all, end matters, group friends learn. I watched again. The music also amazing. When Kei loses one friend gives meets Sho, orphan boy repelled true nature. In lawless streets Mallepa struggle place among melting pot Asian races, learn sometimes top cost ever ready pay. A surprise ending grips much whole movie does. I get enough it. Gackt Hyde wonderful job acting, proving pretty boys sing.",1
"This movie made Hungary think. anyway,the countryside gorgeous,the people play farming folks totally fascinating. horsemanship awesome. I got native people, farm life, heroic trying hide Brady evil Nazis looking parachutists. They even sacrificed life several instances. young orphan lad Brady befriends sweet kid. marvel riding think, action trying evade Nazis. entertaining comic spots tragic others. Ladies hankies handy, devastated end. it, watched several times. words, one time around flick. keeper....",1
"This 1934 adaptation Somerset Maugham's novel put Bette Davis map movie actress. She might Academy Award performance films made loan, studio push her. Her acting one come well today's standards. As heartless waitress jerks Philip, sensitive medical student, around nearly ruins life, Davis way shrill, almost demonic. Director John Cromwell, usually elicited good performances actresses, perhaps overwhelmed one. Davis watchable, sure, strident predatory seem scarcely human. I imagine character Millie quieter, less feminine Davis, maybe touch tomboy. Davis strong, immediate presence that's there's air mystery her, makes Philip's attraction seem overtly masochistic be. As Philip, Leslie Howard excellent. His wan, somewhat wilted good looks perfect failed aesthete. Nor impose personal interpretation part, as, say, Dirk Bogarde might done, gives work rare clarity. He seems completely control here, be, playing man rational intellect grip irrational emotions cannot manage even fully satisfy, object affections moves ways cannot understand. Howard fine actor, often cast standard romantic parts compelled fall back charm, use here. It's long since I've read book I feel comfortable commenting movie's faithfulness it. I think captures spirit story well enough, Howard perfect Philip Carey. The sexual undercurrents muted, times Philip behaves masochistically absence strong sex feelings makes one wonder character's sanity, surely Mr. Maugham's intention. Thanks Howard's performance, Philip remains firmly focus, one see various responses yearnings Millie extremes reasonable intellect go understand irrational, others.  Overall, good film, little stilted times, due age, evokes London nicely, well acted part.",1
"Moon Child story two brothers friend trying make futuristic, economically-unstable Japan. After cunning disaster gone wrong, someone new enters young Sho's life, special friend name Kei. Years later grown rather close, found ways combine talents one unstoppable team. During another escapade, encounter new friend mute sister become part band friends. Before long disaster strikes group falls apart. Alliances turn enemies worlds turned upside down. Regrets hopelessness claim power success take others. Tragedy claims still others. Truths revealed lives forever changed.  And never see beautiful sunrise. This movie gripping tale undying friendships, webs relationships, team even death keep apart long. Moon child combines sci-fi, drama, action perfect cast talent create sensationally moving movie time, great audiences. It minimizes everyday romances puts emphasis important values relate friendships, loyalty, believing yourself. Nothing could possibly compare. I personally never seen anything quite like it, I suspect I ever again. It appeals wider population many ways must see all.",1
"I watched episode. Yes I sat entire miserable experience, I say, brand comedy one worst get. Imagine Peter Griffin, Family Guy fame. Now imagine Peter Griffin a(admittedly slim minus glasses) woman, except lacks something made hilarious. Peter Griffin idiot, know he's idiot. Sarah none genuine character, none acting ability pull character off. Maybe trite, formulaic jokes pull comedy even lower character take herself. Maybe lack believable foils. Her insensitive, bigoted persona may appeal insensitive, bigoted people unlike mass appeal Stephen Colbert's insensitive, bigoted character has. Like Bill O'Reilly, Sarah creates annoying, unfunny character. She lacks something necessary genre satire, let alone entire world comedy. What Sarah Silverman lacks, noticeable. And believe identify it, funny anymore.",0
"Yes, commitment. Let's say ""Fever Pitch"" might trick believing baseball movie. But no, baseball fan actually enjoy picture Farrelly Brothers. But course, one, enjoy even more; references (pretty accurate ones, I'd say) Boston Red Sox bittersweet history; Curse Bambino everything attributed it, including two words CANNOT pronounce front Boston fan: Bill Buckner. Drew Barrymore Jimmy Fallon portray two people who, usually might second thoughts going relationship: successful workaholic also affluent meeting school teacher? Thing is, Fallon's character wins Barrymore's heart funny, caring, sweet downright perfect. But friends ask logical question: he's keeper, still market? Enter Boston Red Sox. He's committed team ever since uncle passed Sox season tickets him; never missed Red Sox home game Fenway Park long while. And delicate balance, much workaholic willing give guy's obsession; much baseball-crazed teacher willing compromise order keep OTHER love life, movie about. At first, might think sports-obsession bits movie exaggerated comic relief. Well, I'm sad admit, not. Myself, die-hard Houston Astros fan, say true. I would try every way available see every 'Stros game; listen radio follow Internet. I read Chronicle's sports section every day. And yes, room looks like The Shed, Minute Maid Park's gift shop; closet full Astros gear, including 5 jerseys, 20 t-shirts know rest. Fallon's character even Red Sox MBNA MasterCard. Fallon credible enough fanatical Red Sox faithful, even though could pull without becoming cartoon (Thank God Adam Sandler it); plot revolved around couple tried manage other's passions. I'd say it'll classical romantic comedy. Not enough among best movies history; certainly breaks mold genre appealing enough men women alike.",1
"I'm tired say one best political thrillers ever made. The story takes place fictional state, obviously deals murder Kennedy. A truthful honest district attorney (played Yves Montand) believe murder planned executed single man Daslow (=Oswald) though officials want close case continuous investigate team. The screenplay written tight fast holds tension till end. Just part dealing Milgram experiment authorities (though uninteresting) bit place. The ending sequence - explaining Icarus really - partly shot slow motion intensified Morricone soundtrack powerful sequence I ever seen movie.",1
"I surprised film. I touched lives paulie touched along way find ""marie"" little girl separated from. The humor also good hurt story thought would probably do. Actually expecting ""paulie wants cracker"" jokes hurt film even done humorous scene turns touching paulie research lab press room conference. So wish see good ""animal talks"" film check one out, much better Dr. DOLITTLE opinion. PAULIE also surprised twist end done nicely well.",1
"This one worst movies seen date, best part Christian J. Meoli ""Leonard"" attempting act jumping outside bar, kind-of like wanted DVD, spare rest humanity agony watching shitty film. It great cast keep watching waiting get good, mean Sean Astin ""Andrew"" (played part perfectly, great job, bad film), Kyra Sedgwick ""Bevan"", Ron Livingston ""Chad"", Ren├⌐e Zellweger ""Poet"" (they put name cover total 1 line less 4 seconds whole movie... If cast dignity, would go buy copies film burn along Writer / Director George Hickenlooper Writer John Enbom",0
"Manoj Agrawal failure PARDESI BABU(1998) returned film The film Govinda 8-9 roles, father, mother, grandfather, sister later-on also disguises  He short useless detective send case friend get proofs wife, whose photos looses airport flirting Rani He disguises Sardarji plane girl The funny part easily short time that? Then disguises french singer enters TV get proofs lol maharashtrian(yes inside TV itself)  The rest film mistaken identities ends predictable note There funny scenes like Govinda bashed African also many portions  Direction Manoj Agrawal okay Music okay Amongst actors Govinda proves one watchable actors He usual fantastic though done roles fits get ups roles well though much hyped 6-7 roles actually fit film Rani looks fat, teams well Govinda thatz She nothing great kept type roles Amongst rest Nirmal Pandey usual Johny Lever loud times funny places 1 role irritates older Tinnu Anand okay Satish Kaushik hilarious, Paresh okay Tanaaz okay",0
"This weakest series, much plot rather odd-looking Wallace. But still pretty good, considering. A sign greater things come! 6/10",0
"...that Bette Davis version film better Kim Novak version. Despite comments written here, I really prefer Bette Davis version, even though Novak version coherent story line. However: Davis' Mildred's raw emotions seem apt sluttish girl seems easily become prostitute. And raw emotions constitute *part* poor doctor falls love with. He emotions despair, failure, ""otherness"" - strong emotions represses. Davis' Mildred, hand, displays emotions immediately without censure. She feelings despair, failure, ""otherness""; rather, merely surviving poor Cockney woman Victorian era. Novak's portrayal vulnerable Mildred Davis', almost whole movie. Davis' Mildred **never** vulnerable actually go doctor beg assistance. And reviles - method keeping body soul together, continually taking advantage love - unleashes arguably passionate repudiation snobbish holier thou attitude ever seen screen: ""I wiped mouth! I WIPED MY MOUTH!!"" Novak's vulnerability excellent. Davis' realism monumental. IMDb votes concur!",1
"This last Dutch speaking film Verhooven made laugh good. As film buff looking small details cross references etc movie I assure anyone interested film art piece amuses senses. I read Gerard Reves book, film based, I still believe get candid picture somewhat self-conceited poet/writer gets (in way - spoiling here). An anti-hero surrounded characters ambiguous intentions, he. All superbly packaged cinematography, Paul Verhopven manages turn otherwise rather cute ""gesellich(?)"" Dutch locations suspenseful film-noir setting, impressive work!",1
"This movie recommended friend. I never saw ad trailer, I know Clooney bothered fact role small. I thought whole cast suitable, found film pretty enjoyable, all. The opening scene, small crew bandits standing side road, looking whipped haggard, caught attention immediately. It way telling you, ""don't go away; boring"", really wasn't. It turned interesting, light-hearted comedy enough twists turns keep seat end, ending arrive, I felt little bit cheated....just little bit. The events kept building expect continue building, point I can't define, sort levels out, making ending slight disappointment. I reckon I expected bigger bang climax, turned sort low-key. If watch movie mind live without high dosages George Clooney, find flick entertaining well worth watching. Now I'd like see original (Big Deal Madonna Street), probably rare find United States.",1
"Excellent. Gritty true portrayal pioneer ranch life Western plains emphasis woman's role place. A moving film, lovingly made, based real people actual experiences. Low budget, independent film; never made money. Definitely romanticized, unrealistic Hollywood version pioneer life.",1
"Okay, let's start saying film exact rendition crimes legal pursuit Andrei Chikatilo. While may ""official policy"" Politburo USSR serial killers, actuality legal system handled others, ""Killer X"" (as actually called) already sought Fetisov brought Burakov onto case. In fact, soon realized multiple murders hands, authorities assigned task force dozens officers track end killing spree man fit perceived normal serial killer parameters. It's good director writers consistently remind viewer story ""based upon actual events,"" docudrama ain't. ***SPOILERS FOLLOW**** That said, damn good example fast-paced Hollywood-style thriller still gets across basics happened. It easy follow enough truth behind version events make compelling viewing. Yes, Chikatilo raped murdered children adults, male female. Yes, shoddy lab-work set free continue killing years. Yes, innocent men accused murders ""confessed"" crimes police urging. Yes, gay community harassed crimes committed (albeit Burakov's committed assistance). And yes, Chikatilo brought confession haranguing special prosecutor, Gorbunov, gentle understanding psychiatrist named Bukhanovsky (though Gorbunov really nowhere near egotistical martinet portrayed film). Quibbles truth veracity aside, events dramatized manner consistently tightens tension fear. It hurt director co-writer Chris Gerolmo pitch perfect cast. Stephen Rea's growing emotional involvement killings developing expertise detecting clues, Donald Sutherland's snarky manipulation Soviet party hacks subtle spine becomes evident needed, Jeffrey DeMunn's seething undercurrent rage hidden fear-filled demeanor, Max Von Sydow's boyish excitement part criminal investigation enhance sharp dialog crisp editing ways cannot underestimated. Taken is, ""Citizen X"" almost pitch perfect (the ""almost"" due one moment self-congratulation end NOT fit). Highly recommended fiction well-told, fact presented...but considering junky ""serial killer"" movies Hollywood usually spits out, that's good enough me.",1
"This might contain spoiler, beware. If 200,000 thousand two million people, make difference? Sometimes I get angry apparent apathy small number (strangely LOUD) Americans, I remember many people US bred raised care anything outside comfort zone. God Help us done. relative ease native Americans, indifference horrors enslaving race, would think we'd grown hearts souls late 60's early 70's. But I see OK long ends justified us. How then, look dictator horrible government think somehow good impose will? We contradictory hypocritical, I ashamed this. I feel sorrow people affected. They deserve justice homes back. If done name American supposed safety, I want it. I denounce actions, hope global community understands many Americans believe American government runaway train deceit. No one law. I want country back, Chagos Islanders. Regardless people post anonymity computers, one heart deny would unwilling give birthplace bombs heliports. We can't stand stuck traffic, let alone forcibly unjustly removed homes. 'Not one us, Brit American alike forget goes around comes around. Don't buy fallacy simpler, natural civilization somehow less worthy rights observed, preserved - turn backs basic human rights dignities 2000, turn away basic human rights dignities men.",1
"I went see Vanilla Sky huge, huge, huge!!..Tom Cruise fan, extremely cynical brother girlfriend ... I say .. I totally blown away movie especially TC's performance, I thought moving film I expecting. I read reviews decided go see it, I pleased I 'coerced 'into seeing it. The strange thing I cannot say why, I say I found totally involving could stop thinking next day. As I felt film, I say is, ITS NOT THE STORYLINE (fantasy, psychodrama, whatever) people events shape life small events, like getting car change everything...... As critics wrote, yes maybe original stunning 2nd film Alejandro Amen├íbar , totally different interpretation subject, means narcissistic remake benefit Tom Cruise Penelope Cruz. I cannot even consider writing couple trite, glib sentences describe film go see it!!!! Yes I know balanced thoughtful review .It's kind film.",1
".......Playing Kaddiddlehopper, Col San Fernando, etc. man pretty wide ranging scream. I love watching interact w/ Amanda Blake, Don Knotts whomever--he clearly ball I think made easier guests well--so long Knew ahead time disciplined, 19 take kind production. Relax loose clearly name game there. He reminds guys like Milton Berle, Benny Hill, maybe Jerry Lewis too. Great timing, ancient gags kept audiences stitches decades, sheer enjoyment doing. His sad little clown played good too--but touching manner. Personally I think he's great, bought two DVD set shows '61 so, brings stuff back fond way me. I remember seeing TV end run winding series 1971 so. Check fan curious. He riot.",1
"This movie might put Catholic church best light telling story based true events. Unfortunately everything life, including religion, nice rosy. Sometimes people groups things time seem like right thing retrospective look great did. ""A Love Divided"" tells story family, yes incorporate religion, really story family, family's ability stay together matter thrown them. This film also based true events say story, scene scene, true, look news articles time period would able see neither churches handled incident way helpful towards family. Both churches fault here, Catholic church forcing regulation family first place responding violence came Protestant church telling mother obey husband priest put fight. In case let family down. I believe film good job showing struggle church family. It way shape form putting Catholic church, opposite, shows one incident change course religion's ideas one person effect far reaching themselves.",1
"I blind bought movie pretty upset I paid much I I would say least worth rent cool deaths laughable acting. It good movie way I must say I pretty darn entertained. I guess could called so-bad-it's-good. As I said, acting awful, I feel like I could done better job showing, least, emotion. The story nothing new done better. I guess I soft spot carnival-esquire type film. I would say rent download definitely buy it. It worth one watch.",0
"Preposterous sequel stretches credibility great degree diabolical sociopath Stanley Kaldwell returns time infiltrating movie production novel wrote garden drownings, assuming identity second unit director murdered. Film pokes gleeful fun Hollywood, tongue-in-cheek script taking shots tyrannical directors sleep actresses(..looking way ladder)and dislike anyone challenging complete spotlight. Brian Krause, I thought dreadful, overacting point satire felt incredibly forced, portrays loud, temperamental director like fact second unit director screenplay writer, Alison(..played Dahlia Salem)seem taking production. Andrew Moxham Paul Parsons, brother victim first film. The film's dark humor time takes idea serial killer actually operating director movie set exploits worth. Nelson ably slides back psycho role without difficulty, Stanley clever ever, using brains commandeer film production, killing whoever order maintain full control work, letting one stand way..that Alison realizes Stanley really is. Alison type ambitious writer wants capture essence subject..what motivated Stanley kill, would thing, led man dark path? The humor Alison actually working man also part satire heart dark comedy thriller. Of course, get inevitable showdown Alison Stanley, really ridiculous, unbelievable conclusion regarding killer's fate(..quite hard pill swallow). Unlike first film, photographed sophisticated polish, director Po-Chih Leong uses unnecessary techniques needed(..such shooting kinds weird angles, slow-motion sepia color, several instances captured video)and rather annoy instead impress. This sequel, me, target much original, lot humor less effective obvious.",0
